OffspCollection	Kid	Pa	Ma	PopName	SpawnYear	FDR	Pvalue	LOD	P.Pr.C_Se_Se	P.Pr.Max	MaxP.Pr.Relat	TotPaNonExc	TotMaNonExc	TotUnkNonExc	TotPairsNonExc	KidMiss	PaMiss	MaMiss	MI.Kid.Pa	MI.Kid.Ma	MI.Trio	MendIncLoci
Shasta_Oki_14	K039155_?_6-10-14_106_2014	K030366_M_11-18-13_B_2013	K030411_F_11-21-13_B_2013	Shasta_Oki_11_12_13	2013	1.291492	0.768	5.678647	0.00021	0.784481	C_U_U	338	240	1	19	0	0	1	2	0	3	"Oki101119_1006,Oki_arp_105,Oki107974_46"
Shasta_Oki_14	K039235_?_6-25-14_117_2014	K029942_M_10-28-13_NB_2013	K035742_F_1-21-14_NB_2013	Shasta_Oki_11_12_13	2013	1.293228	0.745	5.805019	0.000238	0.672079	C_U_U	95	74	0	10	1	1	2	0	0	4	"Oki117815_369,Oki118654_330,Oki_txnip_35,Oki113457_324"
Shasta_Oki_14	K039031_?_4-25-14_147_2014	K031172_M_12-3-13_NB_2013	K030173_F_11-7-13_NB_2013	Shasta_Oki_11_12_13	2013	1.294821	0.778	-0.79834	0	0.708845	C_U_U	83	66	0	1	1	1	0	2	2	4	"Oki117815_369,Oki118152_314,Oki116865_244,Oki128302_547"
Shasta_Oki_14	K039180_?_6-14-14_103_2014	K026210_M_11-6-12_NB_2012	K026208_F_11-6-12_NB_2012	Shasta_Oki_11_12_13	2012	1.294927	0.754	0.588198	0.000001	0.928503	C_U_U	138	107	0	1	0	0	7	0	2	4	"Oki94903_192,Oki128851_185,Oki122593_430,Oki_itpa_85"
Shasta_Oki_14	K039170_?_6-11-14_103_2014	K024496_M_11-17-11_NB_2011	K025939_F_11-30-11_NB_2011	Shasta_Oki_11_12_13	2011	1.29659	0.763	2.859826	0.000013	0.796436	C_U_U	155	125	0	7	0	0	0	1	2	4	"Oki105132_169,Oki105897_298,Oki117144_64,Oki106313_353"
Shasta_Oki_14	K038911_?_4-10-14_154_2014	K030321_M_11-15-13_B_2013	K029936_F_10-28-13_B_2013	Shasta_Oki_11_12_13	2013	1.302021	0.742	-1.548218	0	0.980404	C_U_U	250	157	0	1	0	0	0	1	1	4	"Oki117815_369,Oki_p53_20,Oki109243_480,Oki128302_547"
Shasta_Oki_14	K039225_?_6-21-14_107_2014	K024360_M_11-29-11_B_2011	K024255_F_11-21-11_B_2011	Shasta_Oki_11_12_13	2011	1.314555	0.741	7.305896	0.001068	0.863554	C_U_U	122	107	0	19	3	0	0	0	0	2	"Oki118152_314,Oki125998_340"
Shasta_Oki_14	K039098_?_6-2-14_95_2014	K030531_M_11-25-13_B_2013	K030467_F_11-18-13_NB_2013	Shasta_Oki_11_12_13	2013	1.327367	0.74	4.828298	0.00009	0.615059	C_U_U	333	239	1	6	2	1	4	0	0	4	"Oki103271_161,Oki106479_278,Oki125998_340,Oki117742_259"
Shasta_Oki_14	K038960_?_4-18-14_145_2014	K026189_M_11-6-12_NB_2012	K026866_F_11-26-12_B_2012	Shasta_Oki_11_12_13	2012	1.330955	0.371	5.760905	0.000228	0.493979	C_U_U	203	159	0	3	0	0	0	1	0	4	"Oki_rpo2j_235,Oki_gshpx_152,Oki127760_301,Oki_SClkF2R2_120"
Shasta_Oki_14	K039063_?_4-30-14_138_2014	K026575_M_11-13-12_NB_2012	K026393_F_11-5-12_B_2012	Shasta_Oki_11_12_13	2012	1.342281	0.74	8.381814	0.003126	0.634609	C_U_U	624	452	1	173	1	0	0	1	1	3	"Oki129870_552,Oki116865_244,Oki131460_243"
Shasta_Oki_14	K039216_?_6-20-14_96_2014	K030651_M_11-26-13_NB_2013	K031737_F_12-31-13_NB_2013	Shasta_Oki_11_12_13	2013	1.352727	0.729	5.859566	0.000252	0.82382	C_U_U	99	86	0	18	1	0	7	1	0	3	"Oki114448_101,Oki118175_264,Oki105407_161"
Shasta_Oki_14	K038859_?_4-7-14_138_2014	K026373_M_11-8-12_B_2012	K026853_F_11-26-12_B_2012	Shasta_Oki_11_12_13	2012	1.355316	0.722	-0.028168	0.000001	0.984499	C_U_U	163	124	0	1	0	0	0	0	1	4	"Oki117815_369,Oki118175_264,Oki125998_340,Oki113457_324"
Shasta_Oki_14	K039134_?_6-6-14_96_2014	K029909_M_10-22-13_NB_2013	K031206_F_12-10-13_NB_2013	Shasta_Oki_11_12_13	2013	1.356067	0.714	8.701835	0.0043	0.782779	C_U_U	122	108	0	97	0	0	1	0	1	1	Oki118654_330
Shasta_Oki_14	K038917_?_4-10-14_143_2014	K024218_M_11-3-11_NB_2011	K024116_F_11-14-11_B_2011	Shasta_Oki_11_12_13	2011	1.357535	0.37	8.058514	0.002265	0.460463	C_U_Se	105	74	0	8	0	0	0	1	0	3	"Oki110078_191,Oki102213_604,Oki104569_261"
Shasta_Oki_14	K039011_?_4-24-14_139_2014	K030236_M_11-13-13_B_2013	K030593_F_12-2-13_B_2013	Shasta_Oki_11_12_13	2013	1.357535	0.74	3.490439	0.000024	0.88395	C_U_U	64	39	0	2	1	0	0	1	1	4	"Oki105235_460,Oki104519_45,Oki109243_480,Oki128302_547"
Shasta_Oki_14	K039182_?_6-16-14_96_2014	K030251_M_11-1-13_NB_2013	K030995_F_11-26-13_NB_2013	Shasta_Oki_11_12_13	2013	1.357966	0.286	6.473944	0.000465	0.84994	C_U_U	134	114	0	1	0	0	1	1	1	3	"Oki106419_292,Oki101554_359,Oki131460_243"
Shasta_Oki_14	K039017_?_4-24-14_135_2014	K026595_M_11-13-12_NB_2012	K026308_F_11-7-12_B_2012	Shasta_Oki_11_12_13	2012	1.364523	0.71	9.690159	0.011471	0.851413	C_Se_U	189	116	0	37	0	0	0	0	1	1	Oki117742_259
Shasta_Oki_14	K039133_?_6-6-14_93_2014	K025925_M_11-30-11_NB_2011	K024279_F_11-21-11_B_2011	Shasta_Oki_11_12_13	2011	1.367962	0.161	8.853745	0.005002	0.701199	C_U_U	171	161	0	4	1	0	1	0	1	3	"Oki125998_340,Oki117144_64,Oki106313_353"
Shasta_Oki_14	K039034_?_4-25-14_159_2014	K026800_M_11-20-12_B_2012	K026570_F_11-13-12_B_2012	Shasta_Oki_11_12_13	2012	1.379549	0.282	10.16019	0.018228	0.502918	C_U_U	130	84	0	57	1	0	0	0	1	1	Oki107607_213
Shasta_Oki_14	K038837_?_4-4-14_148_2014	K031024_M_12-2-13_NB_2013	K030216_F_11-13-13_B_2013	Shasta_Oki_11_12_13	2013	1.380963	0.71	6.733159	0.000603	0.739566	C_U_U	90	51	0	22	0	4	2	0	1	3	"Oki127236_383,Oki102457_67,Oki122593_430"
Shasta_Oki_14	K039002_?_4-23-14_145_2014	K030233_M_11-13-13_B_2013	K031201_F_12-3-13_NB_2013	Shasta_Oki_11_12_13	2013	1.3823	0.411	10.491609	0.02521	0.609983	C_U_U	225	182	0	83	1	0	0	0	0	2	"Oki96127_66,Oki111681_407"
Shasta_Oki_14	K039084_?_5-28-14_88_2014	K030438_M_11-21-13_B_2013	K031886_F_1-7-14_NB_2013	Shasta_Oki_11_12_13	2013	1.387667	0.404	3.540356	0.000025	0.587686	C_U_U	313	232	1	2	1	0	0	0	1	4	"Oki_gdh_189,Oki105897_298,Oki_hsc713_56,Oki109243_480"
Shasta_Oki_14	K039156_?_6-10-14_108_2014	K030087_M_11-6-13_B_2013	K030485_F_11-26-13_B_2013	Shasta_Oki_11_12_13	2013	1.389105	0.37	9.036639	0.006	0.323616	C_U_U	172	156	1	25	0	0	0	0	1	3	"Oki125998_340,Oki_txnip_35,Oki117742_259"
Shasta_Oki_14	K039179_?_6-14-14_102_2014	K024379_M_11-29-11_B_2011	K024403_F_11-30-11_B_2011	Shasta_Oki_11_12_13	2011	1.39239	0.138	10.720178	0.03148	0.460509	C_U_U	209	177	0	19	0	0	0	1	1	3	"Oki101554_359,Oki105897_298,Oki105105_245"
Shasta_Oki_14	K038864_?_4-7-14_125_2014	K024213_M_11-2-11_NB_2011	K024771_F_12-5-11_NB_2011	Shasta_Oki_11_12_13	2011	1.393867	0.708	-0.987135	0	0.880557	C_U_U	89	55	0	1	0	0	0	1	2	4	"Oki106419_292,Oki105235_460,Oki105897_298,Oki104569_261"
Shasta_Oki_14	K038839_?_4-4-14_170_2014	K024298_M_11-9-11_NB_2011	K024281_F_11-21-11_B_2011	Shasta_Oki_11_12_13	2011	1.40296	0.365	2.250825	0.000007	0.847843	C_U_U	44	26	0	1	0	0	0	2	1	3	"Oki130295_48,Oki102414_499,Oki114315_360"
Shasta_Oki_14	K039163_?_6-11-14_105_2014	K024319_M_11-10-11_NB_2011	K024391_F_11-29-11_B_2011	Shasta_Oki_11_12_13	2011	1.404739	0.583	4.824253	0.000089	0.430205	C_U_Se	158	132	1	5	0	0	0	0	0	4	"Oki128851_185,Oki_txnip_35,Oki96376_63,Oki_itpa_85"
Shasta_Oki_14	K039118_?_6-4-14_101_2014	K026185_M_11-6-12_NB_2012	K026570_F_11-13-12_B_2012	Shasta_Oki_11_12_13	2012	1.407089	0.706	1.686061	0.000004	0.614791	C_U_U	57	43	0	1	1	0	0	1	1	4	"Oki101119_1006,Oki118175_264,Oki127236_383,Oki106172_60"
Shasta_Oki_14	K039181_?_6-16-14_102_2014	K030265_M_11-8-13_NB_2013	K030485_F_11-26-13_B_2013	Shasta_Oki_11_12_13	2013	1.407306	0.401	3.494792	0.000024	0.558525	C_U_U	104	63	0	1	1	0	0	1	0	4	"Oki101554_359,Oki105897_298,Oki117742_259,Oki_afp4_10"
Shasta_Oki_14	K038970_?_4-19-14_152_2014	K030366_M_11-18-13_B_2013	K031879_F_1-7-14_NB_2013	Shasta_Oki_11_12_13	2013	1.414944	0.447	5.836961	0.000246	0.882967	C_U_U	407	331	1	8	0	0	0	0	0	3	"Oki117815_369,Oki127236_383,Oki114315_360"
Shasta_Oki_14	K038995_?_4-23-14_131_2014	K030368_M_11-18-13_B_2013	K030182_F_11-7-13_NB_2013	Shasta_Oki_11_12_13	2013	1.416239	0.579	5.814988	0.000241	0.485976	C_U_U	185	153	0	2	3	1	0	1	2	4	"Oki106419_292,Oki124162_62,Oki110078_191,Oki108505_331"
Shasta_Oki_14	K039193_?_6-18-14_106_2014	K024318_M_11-10-11_NB_2011	K025929_F_11-30-11_NB_2011	Shasta_Oki_11_12_13	2011	1.417615	0.281	5.835656	0.000246	0.878191	C_U_U	245	206	1	3	0	0	0	0	0	3	"Oki101419_103,Oki_itpa_85,Oki117742_259"
Shasta_Oki_14	K038954_?_4-17-14_145_2014	K030494_M_11-26-13_B_2013	K030582_F_11-26-13_B_2013	Shasta_Oki_11_12_13	2013	1.418158	0.571	2.342169	0.000007	0.468861	C_U_U	441	323	0	1	0	1	5	1	0	4	"Oki110078_191,Oki102457_67,Oki128302_547,Oki_SClkF2R2_120"
Shasta_Oki_14	K039214_?_6-20-14_99_2014	K029942_M_10-28-13_NB_2013	K031037_F_11-1-13_NB_2013	Shasta_Oki_11_12_13	2013	1.418942	0.334	10.102694	0.017227	0.30215	C_U_Se	398	291	0	59	1	1	2	0	0	2	"Oki_txnip_35,Oki127760_301"
Shasta_Oki_14	K039065_?_4-30-14_133_2014	K030265_M_11-8-13_NB_2013	K030962_F_11-26-13_NB_2013	Shasta_Oki_11_12_13	2013	1.420642	0.704	0.330826	0.000001	0.942032	C_U_U	141	110	0	1	2	0	2	2	0	4	"Oki103577_70,Oki125998_340,Oki130524_184,Oki_ins_167"
Shasta_Oki_14	K038941_?_4-16-14_132_2014	K026138_M_10-29-12_NB_2012	K026208_F_11-6-12_NB_2012	Shasta_Oki_11_12_13	2012	1.424742	0.556	7.481495	0.001273	0.838921	C_U_U	294	228	0	21	0	0	7	0	0	2	"Oki117815_369,Oki105235_460"
Shasta_Oki_14	K039139_?_6-9-14_111_2014	K024270_M_11-21-11_B_2011	K024116_F_11-14-11_B_2011	Shasta_Oki_11_12_13	2011	1.425367	0.362	8.914967	0.005316	0.577599	C_U_U	78	46	0	18	0	0	0	1	1	3	"Oki105115_49,Oki106419_292,Oki104569_261"
Shasta_Oki_14	K039114_?_6-3-14_102_2014	K031169_M_12-3-13_NB_2013	K030588_F_12-2-13_B_2013	Shasta_Oki_11_12_13	2013	1.426363	0.698	1.403447	0.000003	0.880147	C_U_U	215	183	1	1	1	2	2	1	0	4	"Oki101554_359,Oki129870_552,Oki_HGFA_311,Oki104569_261"
Shasta_Oki_14	K039092_?_5-31-14_102_2014	K030227_M_11-13-13_B_2013	K029910_F_10-22-13_NB_2013	Shasta_Oki_11_12_13	2013	1.428093	0.69	1.93589	0.000005	0.815048	C_U_U	251	206	0	2	1	7	0	0	1	4	"Oki106419_292,Oki128851_185,Oki113457_324,Oki117742_259"
Shasta_Oki_14	K039097_?_5-31-14_95_2014	K031173_M_12-3-13_NB_2013	K030133_F_11-1-13_NB_2013	Shasta_Oki_11_12_13	2013	1.429495	0.549	7.016457	0.0008	0.777958	C_U_U	145	96	0	12	2	1	0	0	0	3	"Oki125998_340,Oki105105_245,Oki117742_259"
Shasta_Oki_14	K039082_?_5-28-14_98_2014	K030224_M_11-13-13_B_2013	K030812_F_11-26-13_NB_2013	Shasta_Oki_11_12_13	2013	1.430328	0.443	8.099733	0.00236	0.729157	C_U_U	423	317	1	39	1	0	1	2	0	3	"Oki105132_169,Oki124162_62,Oki116865_244"
Shasta_Oki_14	K038849_?_4-5-14_150_2014	K029920_M_10-24-13_NB_2013	K031201_F_12-3-13_NB_2013	Shasta_Oki_11_12_13	2013	1.431757	0.541	9.805212	0.012851	0.339721	C_U_Se	307	230	1	206	0	0	0	1	0	2	"Oki105235_460,Oki96158_278"
Shasta_Oki_14	K038984_?_4-22-14_140_2014	K026796_M_11-20-12_B_2012	K026223_F_11-5-12_B_2012	Shasta_Oki_11_12_13	2012	1.432749	0.568	8.512091	0.00356	0.734998	C_U_U	276	233	0	79	0	0	0	0	0	2	"Oki117815_369,Oki120024_226"
Shasta_Oki_14	K039198_?_6-18-14_105_2014	K024193_M_10-31-11_NB_2011	K024404_F_11-30-11_B_2011	Shasta_Oki_11_12_13	2011	1.432749	0.213	10.625889	0.028729	0.491948	C_U_U	410	305	1	88	0	1	0	0	1	3	"Oki106419_292,Oki_HGFA_311,Oki122593_430"
Shasta_Oki_14	K039142_?_6-9-14_99_2014	K030992_M_11-26-13_NB_2013	K031206_F_12-10-13_NB_2013	Shasta_Oki_11_12_13	2013	1.43406	0.684	0.885917	0.000002	0.925885	C_U_U	52	36	0	1	0	1	1	1	2	4	"Oki_arp_105,Oki118654_330,Oki105407_161,Oki104519_45"
Shasta_Oki_14	K038851_?_4-5-14_158_2014	K024210_M_11-2-11_NB_2011	K024390_F_11-29-11_B_2011	Shasta_Oki_11_12_13	2011	1.437306	0.276	5.360721	0.000153	0.55403	C_U_U	27	31	0	1	1	0	0	2	1	4	"Oki128851_185,Oki124162_62,Oki110078_191,Oki109243_480"
Shasta_Oki_14	K039000_?_4-23-14_163_2014	K026815_M_11-20-12_B_2012	K026077_F_11-1-12_NB_2012	Shasta_Oki_11_12_13	2012	1.44396	0.161	11.104474	0.045559	0.541301	C_U_Se	147	94	0	12	0	0	0	0	0	2	"Oki107607_213,Oki127236_383"
Shasta_Oki_14	K039101_?_6-2-14_98_2014	K030850_M_11-26-13_NB_2013	K030588_F_12-2-13_B_2013	Shasta_Oki_11_12_13	2013	1.444857	0.537	5.522689	0.00018	0.50622	C_U_U	159	148	1	2	1	1	2	0	0	4	"Oki114587_309,Oki_pigh_33,Oki96127_66,Oki125998_340"
Shasta_Oki_14	K038868_?_4-7-14_158_2014	K026559_M_11-15-12_B_2012	K026853_F_11-26-12_B_2012	Shasta_Oki_11_12_13	2012	1.44634	0.439	3.495571	0.000024	0.614014	C_U_U	20	16	0	1	0	7	0	0	1	2	"Oki117815_369,Oki107974_46"
Shasta_Oki_14	K039131_?_6-6-14_107_2014	K030257_M_11-8-13_NB_2013	K031035_F_11-20-13_NB_2013	Shasta_Oki_11_12_13	2013	1.448566	0.332	5.322976	0.000147	0.683839	C_U_U	169	133	1	3	0	3	1	0	1	4	"Oki103577_70,Oki_ins_167,Oki122593_430,Oki117742_259"
Shasta_Oki_14	K039247_?_6-27-14_102_2014	K030526_M_11-25-13_B_2013	K030796_F_11-26-13_NB_2013	Shasta_Oki_11_12_13	2013	1.44879	0.35	8.051203	0.002248	0.367796	C_U_U	288	218	0	4	0	2	1	2	1	4	"Oki96376_63,Oki_hsc713_56,Oki117742_259,Oki128302_547"
Shasta_Oki_14	K039184_?_6-16-14_112_2014	K029942_M_10-28-13_NB_2013	K030203_F_11-13-13_B_2013	Shasta_Oki_11_12_13	2013	1.448893	0.359	7.297373	0.001059	0.612756	C_U_U	592	431	1	7	0	1	0	0	0	4	"Oki_arp_105,Oki116865_244,Oki117742_259,Oki128302_547"
Shasta_Oki_14	K039116_?_6-3-14_100_2014	K031854_M_1-7-14_NB_2013	K031206_F_12-10-13_NB_2013	Shasta_Oki_11_12_13	2013	1.450805	0.683	4.522563	0.000066	0.923653	C_U_U	142	124	1	6	1	0	1	0	2	3	"Oki106479_278,Oki128851_185,Oki118654_330"
Shasta_Oki_14	K039169_?_6-11-14_108_2014	K030251_M_11-1-13_NB_2013	K030995_F_11-26-13_NB_2013	Shasta_Oki_11_12_13	2013	1.452929	0.468	3.817546	0.000033	0.917611	C_U_U	278	200	1	1	0	0	1	0	1	4	"Oki101119_1006,Oki106419_292,Oki101554_359,Oki105407_161"
Shasta_Oki_14	K038862_?_4-7-14_156_2014	K030527_M_11-25-13_B_2013	K031796_F_12-31-13_NB_2013	Shasta_Oki_11_12_13	2013	1.461898	0.326	5.478367	0.000172	0.709697	C_U_U	63	58	0	2	0	0	0	2	1	4	"Oki116362_411,Oki124162_62,Oki97954_228,Oki106172_60"
Shasta_Oki_14	K039008_?_4-23-14_130_2014	K024126_M_11-14-11_B_2011	K024282_F_11-21-11_B_2011	Shasta_Oki_11_12_13	2011	1.462288	0.625	7.076871	0.00085	0.146579	F_F	162	139	0	29	0	0	0	0	1	4	"Oki105115_49,Oki111681_407,Oki_ins_167,Oki113457_324"
Shasta_Oki_14	K039231_?_6-24-14_100_2014	K030804_M_11-26-13_NB_2013	K030467_F_11-18-13_NB_2013	Shasta_Oki_11_12_13	2013	1.465347	0.236	6.767571	0.000624	0.719585	C_U_U	335	287	1	6	0	2	4	0	1	4	"Oki125998_340,Oki102414_499,Oki_hsc713_56,Oki104569_261"
Shasta_Oki_14	K039019_?_4-24-14_135_2014	K030272_M_11-8-13_NB_2013	K030061_F_11-6-13_B_2013	Shasta_Oki_11_12_13	2013	1.465844	0.227	5.56087	0.000187	0.552765	C_U_U	271	207	0	2	1	0	0	2	0	4	"Oki118175_264,Oki107607_213,Oki116865_244,Oki130295_48"
Shasta_Oki_14	K039190_?_6-17-14_108_2014	K030536_M_11-25-13_B_2013	K031219_F_12-10-13_NB_2013	Shasta_Oki_11_12_13	2013	1.466967	0.209	11.834935	0.090162	0.565692	C_U_U	233	207	1	236	0	0	1	1	1	2	"Oki96158_278,Oki106313_353"
Shasta_Oki_14	K039016_?_4-24-14_144_2014	K030835_M_11-26-13_NB_2013	K030590_F_12-2-13_B_2013	Shasta_Oki_11_12_13	2013	1.467996	0.682	0.086653	0.000001	0.863413	C_U_U	70	55	0	1	2	1	5	2	1	4	"Oki105132_169,Oki124162_62,Oki105385_521,Oki117144_64"
Shasta_Oki_14	K039035_?_4-26-14_142_2014	K031776_M_12-31-13_NB_2013	K031771_F_12-31-13_NB_2013	Shasta_Oki_11_12_13	2013	1.469346	0.537	10.274356	0.020388	0.288444	C_U_Se	190	153	0	127	1	0	0	0	0	3	"Oki117815_369,Oki109243_480,Oki_SClkF2R2_120"
Shasta_Oki_14	K039196_?_6-18-14_102_2014	K029942_M_10-28-13_NB_2013	K030837_F_11-26-13_NB_2013	Shasta_Oki_11_12_13	2013	1.469547	0.619	5.662625	0.000207	0.661654	C_U_U	192	159	1	15	0	1	1	1	1	4	"Oki105235_460,Oki116362_411,Oki116865_244,Oki_hsc713_56"
Shasta_Oki_14	K039177_?_6-12-14_109_2014	K030257_M_11-8-13_NB_2013	K031211_F_12-10-13_NB_2013	Shasta_Oki_11_12_13	2013	1.472563	0.675	7.167158	0.00093	0.594413	C_U_U	174	142	0	35	1	3	1	0	1	3	"Oki105235_460,Oki96158_278,Oki_txnip_35"
Shasta_Oki_14	K039245_?_6-26-14_102_2014	K030227_M_11-13-13_B_2013	K029919_F_10-24-13_NB_2013	Shasta_Oki_11_12_13	2013	1.474454	0.274	8.280715	0.002827	0.910856	C_U_U	258	189	0	8	2	7	1	0	1	2	"Oki101554_359,Oki102414_499"
Shasta_Oki_14	K039251_?_6-30-14_109_2014	K030131_M_11-1-13_NB_2013	K031206_F_12-10-13_NB_2013	Shasta_Oki_11_12_13	2013	1.478298	0.641	1.385749	0.000003	0.966102	C_U_U	219	178	1	1	0	2	1	0	2	4	"Oki118654_330,Oki104569_261,Oki_itpa_85,Oki_nips_159"
Shasta_Oki_14	K039128_?_6-6-14_100_2014	K030496_M_11-26-13_B_2013	K031835_F_12-31-13_NB_2013	Shasta_Oki_11_12_13	2013	1.481757	0.514	7.132184	0.000898	0.735203	C_U_U	301	258	1	6	0	0	0	1	1	4	"Oki_arp_105,Oki105897_298,Oki109243_480,Oki117742_259"
Shasta_Oki_14	K039212_?_6-20-14_101_2014	K031345_M_12-10-13_NB_2013	K029986_F_11-4-13_B_2013	Shasta_Oki_11_12_13	2013	1.482281	0.505	8.003477	0.002144	0.643453	C_U_U	209	158	1	19	1	0	0	0	0	3	"Oki105132_169,Oki101554_359,Oki111681_407"
Shasta_Oki_14	K039243_?_6-26-14_101_2014	K024097_M_11-14-11_B_2011	K024255_F_11-21-11_B_2011	Shasta_Oki_11_12_13	2011	1.482281	0.202	8.270634	0.002798	0.666237	C_U_U	79	67	0	4	0	0	0	0	1	3	"Oki110064_418,Oki130295_48,Oki122593_430"
Shasta_Oki_14	K039226_?_6-21-14_101_2014	K025925_M_11-30-11_NB_2011	K024486_F_11-17-11_NB_2011	Shasta_Oki_11_12_13	2011	1.482488	0.652	1.447792	0.000003	0.914965	C_U_U	125	99	0	1	0	0	0	1	0	4	"Oki_txnip_35,Oki96376_63,Oki_hsc713_56,Oki104569_261"
Shasta_Oki_14	K039113_?_6-3-14_103_2014	K026745_M_11-20-12_B_2012	K026835_F_11-20-12_B_2012	Shasta_Oki_11_12_13	2012	1.484083	0.524	2.821296	0.000012	0.766325	C_U_U	362	267	1	1	2	0	0	1	1	4	"Oki114448_101,Oki_HGFA_311,Oki_itpa_85,Oki128302_547"
Shasta_Oki_14	K038956_?_4-18-14_143_2014	K026164_M_11-6-12_NB_2012	K026462_F_11-13-12_B_2012	Shasta_Oki_11_12_13	2012	1.485216	0.322	9.10484	0.006421	0.282518	F_U	93	55	0	4	0	0	0	1	1	4	"Oki116362_411,Oki118175_264,Oki103713_182,Oki111681_407"
Shasta_Oki_14	K038988_?_4-22-14_153_2014	K026627_M_11-13-12_NB_2012	K026359_F_10-25-12_NB_2012	Shasta_Oki_11_12_13	2012	1.48633	0.267	9.837779	0.013271	0.889527	C_Si_Se	66	46	0	1	0	0	0	2	0	4	"Oki128851_185,Oki118175_264,Oki116865_244,Oki102457_67"
Shasta_Oki_14	K039204_?_6-19-14_105_2014	K030131_M_11-1-13_NB_2013	K031206_F_12-10-13_NB_2013	Shasta_Oki_11_12_13	2013	1.488312	0.673	3.61996	0.000027	0.91046	C_U_U	77	73	1	2	0	2	1	1	1	4	"Oki128851_185,Oki110064_418,Oki118654_330,Oki_itpa_85"
Shasta_Oki_14	K039099_?_6-2-14_105_2014	K024360_M_11-29-11_B_2011	K025936_F_11-30-11_NB_2011	Shasta_Oki_11_12_13	2011	1.491896	0.536	7.766	0.001691	0.640645	C_U_U	281	222	0	10	1	0	0	1	1	4	"Oki96376_63,Oki120024_226,Oki_ins_167,Oki117742_259"
Shasta_Oki_14	K038991_?_4-22-14_131_2014	K030008_M_10-30-13_NB_2013	K031824_F_12-31-13_NB_2013	Shasta_Oki_11_12_13	2013	1.498619	0.492	9.452201	0.009064	0.610919	C_U_U	412	293	0	99	0	1	0	0	1	3	"Oki103577_70,Oki106172_60,Oki_nips_159"
Shasta_Oki_14	K039037_?_4-26-14_154_2014	K026484_M_10-26-12_NB_2012	K026772_F_11-20-12_B_2012	Shasta_Oki_11_12_13	2012	1.499054	0.195	11.784921	0.086143	0.421327	C_U_Se	148	98	1	20	1	0	0	1	0	2	"Oki103577_70,Oki123205_88"
Shasta_Oki_14	K039161_?_6-10-14_106_2014	K030541_M_11-25-13_B_2013	K030207_F_11-13-13_B_2013	Shasta_Oki_11_12_13	2013	1.500015	0.669	6.908769	0.000718	0.604936	C_U_U	399	281	1	9	3	0	0	0	1	4	"Oki117815_369,Oki114587_309,Oki102414_499,Oki102457_67"
Shasta_Oki_14	K039166_?_6-11-14_100_2014	K031186_M_12-3-13_NB_2013	K031787_F_12-31-13_NB_2013	Shasta_Oki_11_12_13	2013	1.50041	0.158	8.1648	0.002518	0.41279	C_U_U	138	104	1	2	1	2	0	0	2	4	"Oki101119_1006,Oki101554_359,Oki131460_243,Oki_hsc713_56"
Shasta_Oki_14	K039100_?_6-2-14_101_2014	K030254_M_11-1-13_NB_2013	K031050_F_12-3-13_NB_2013	Shasta_Oki_11_12_13	2013	1.500762	0.502	8.214747	0.002647	0.708585	C_U_U	252	196	0	19	1	1	2	0	0	2	"Oki101419_103,Oki130295_48"
Shasta_Oki_14	K039197_?_6-18-14_103_2014	K030282_M_11-8-13_NB_2013	K031374_F_12-10-13_NB_2013	Shasta_Oki_11_12_13	2013	1.510585	0.262	6.595951	0.000525	0.685292	C_U_U	188	161	0	2	0	0	0	1	2	4	"Oki_arp_105,Oki96376_63,Oki117043_374,Oki117742_259"
Shasta_Oki_14	K038979_?_4-19-14_141_2014	K024228_M_11-4-11_NB_2011	K024060_F_11-9-11_B_2011	Shasta_Oki_11_12_13	2011	1.533647	0.19	7.553767	0.001368	0.292899	C_U_Se	46	38	0	1	1	1	0	1	0	4	"Oki102213_604,Oki127760_301,Oki106313_353,Oki_nips_159"
Shasta_Oki_14	K038989_?_4-22-14_142_2014	K024126_M_11-14-11_B_2011	K024390_F_11-29-11_B_2011	Shasta_Oki_11_12_13	2011	1.542616	0.258	8.590569	0.003849	0.676174	C_U_U	243	201	1	24	0	0	0	0	0	2	"Oki101119_1006,Oki122593_430"
Shasta_Oki_14	K038826_?_3-27-14_156_2014	---	---	---	---	---	---	---	---	---	---	86	80	0	0	3	---	---	---	---	---	---
Shasta_Oki_14	K038830_?_3-28-14_147_2014	---	---	---	---	---	---	---	---	---	---	211	171	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K038831_?_3-29-14_146_2014	---	---	---	---	---	---	---	---	---	---	28	20	0	0	4	---	---	---	---	---	---
Shasta_Oki_14	K038834_?_4-1-14_135_2014	---	---	---	---	---	---	---	---	---	---	37	29	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038835_?_4-3-14_151_2014	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038836_?_4-3-14_147_2014	---	---	---	---	---	---	---	---	---	---	73	43	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038838_?_4-4-14_138_2014	---	---	---	---	---	---	---	---	---	---	16	14	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038840_?_4-4-14_160_2014	---	---	---	---	---	---	---	---	---	---	93	70	1	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038842_?_4-4-14_130_2014	---	---	---	---	---	---	---	---	---	---	7	10	0	0	0	---	---	---	---	---	---
