OffspCollection	Kid	Pa	Ma	PopName	SpawnYear	FDR	Pvalue	LOD	P.Pr.C_Se_Se	P.Pr.Max	MaxP.Pr.Relat	TotPaNonExc	TotMaNonExc	TotUnkNonExc	TotPairsNonExc	KidMiss	PaMiss	MaMiss	MI.Kid.Pa	MI.Kid.Ma	MI.Trio	MendIncLoci
Shasta_Oki_13	K038501_?_2-14-13_130_2013	K024170_M_11-17-11_B_2011	K024164_F_11-17-11_B_2011	Shasta_Oki_10_11_12	2011	0.856909	0.974	-3.290522	0	0.974111	C_U_U	46	30	0	2	0	0	0	1	1	4	"Oki94903_192,Oki105132_169,Oki97954_228,Oki102457_67"
Shasta_Oki_13	K038500_?_2-13-13_114_2013	---	---	---	---	---	---	---	---	---	---	16	10	0	0	0	---	---	---	---	---	---
Shasta_Oki_13	K038502_?_3-7-13_129_2013	---	---	---	---	---	---	---	---	---	---	6	5	0	0	0	---	---	---	---	---	---
Shasta_Oki_13	K038505_?_3-11-13_134_2013	---	---	---	---	---	---	---	---	---	---	18	7	0	0	0	---	---	---	---	---	---
Shasta_Oki_13	K038506_?_3-22-13_132_2013	---	---	---	---	---	---	---	---	---	---	120	85	0	0	0	---	---	---	---	---	---
Shasta_Oki_13	K038509_?_3-25-13_116_2013	---	---	---	---	---	---	---	---	---	---	3	1	0	0	0	---	---	---	---	---	---
Shasta_Oki_13	K038514_?_4-5-13_156_2013	---	---	---	---	---	---	---	---	---	---	21	14	0	0	0	---	---	---	---	---	---
Shasta_Oki_13	K038517_?_4-10-13_142_2013	---	---	---	---	---	---	---	---	---	---	53	33	0	0	0	---	---	---	---	---	---
Shasta_Oki_13	K038519_?_4-10-13_150_2013	---	---	---	---	---	---	---	---	---	---	26	17	0	0	1	---	---	---	---	---	---
Shasta_Oki_13	K038521_?_4-11-13_165_2013	---	---	---	---	---	---	---	---	---	---	7	3	0	0	1	---	---	---	---	---	---
Shasta_Oki_13	K038531_?_4-12-13_170_2013	---	---	---	---	---	---	---	---	---	---	5	4	0	0	0	---	---	---	---	---	---
Shasta_Oki_13	K038534_?_4-13-13_139_2013	---	---	---	---	---	---	---	---	---	---	50	34	0	0	0	---	---	---	---	---	---
Shasta_Oki_13	K038535_?_4-13-13_161_2013	---	---	---	---	---	---	---	---	---	---	18	8	0	0	1	---	---	---	---	---	---
Shasta_Oki_13	K038536_?_4-13-13_162_2013	---	---	---	---	---	---	---	---	---	---	35	17	0	0	1	---	---	---	---	---	---
Shasta_Oki_13	K038540_?_4-15-13_140_2013	---	---	---	---	---	---	---	---	---	---	23	14	0	0	1	---	---	---	---	---	---
Shasta_Oki_13	K038541_?_4-15-13_129_2013	---	---	---	---	---	---	---	---	---	---	17	12	0	0	0	---	---	---	---	---	---
Shasta_Oki_13	K038543_?_4-15-13_172_2013	---	---	---	---	---	---	---	---	---	---	96	61	0	0	0	---	---	---	---	---	---
Shasta_Oki_13	K038710_?_4-16-13_149_2013	---	---	---	---	---	---	---	---	---	---	12	8	0	0	0	---	---	---	---	---	---
Shasta_Oki_13	K038716_?_4-18-13_142_2013	---	---	---	---	---	---	---	---	---	---	16	19	0	0	0	---	---	---	---	---	---
Shasta_Oki_13	K038718_?_4-18-13_132_2013	---	---	---	---	---	---	---	---	---	---	25	20	0	0	0	---	---	---	---	---	---
Shasta_Oki_13	K038719_?_4-18-13_166_2013	---	---	---	---	---	---	---	---	---	---	33	30	0	0	0	---	---	---	---	---	---
Shasta_Oki_13	K038721_?_4-18-13_157_2013	---	---	---	---	---	---	---	---	---	---	24	20	0	0	0	---	---	---	---	---	---
Shasta_Oki_13	K038724_?_4-18-13_156_2013	---	---	---	---	---	---	---	---	---	---	30	14	0	0	3	---	---	---	---	---	---
Shasta_Oki_13	K038726_?_4-19-13_160_2013	---	---	---	---	---	---	---	---	---	---	40	37	0	0	0	---	---	---	---	---	---
Shasta_Oki_13	K038727_?_4-19-13_155_2013	---	---	---	---	---	---	---	---	---	---	80	51	0	0	0	---	---	---	---	---	---
Shasta_Oki_13	K038729_?_4-19-13_160_2013	---	---	---	---	---	---	---	---	---	---	8	9	0	0	3	---	---	---	---	---	---
Shasta_Oki_13	K038732_?_4-19-13_156_2013	---	---	---	---	---	---	---	---	---	---	47	33	0	0	0	---	---	---	---	---	---
Shasta_Oki_13	K038737_?_4-20-13_140_2013	---	---	---	---	---	---	---	---	---	---	9	4	0	0	0	---	---	---	---	---	---
Shasta_Oki_13	K038740_?_4-20-13_143_2013	---	---	---	---	---	---	---	---	---	---	9	10	0	0	0	---	---	---	---	---	---
Shasta_Oki_13	K038741_?_4-20-13_154_2013	---	---	---	---	---	---	---	---	---	---	24	9	0	0	1	---	---	---	---	---	---
Shasta_Oki_13	K038743_?_4-22-13_156_2013	---	---	---	---	---	---	---	---	---	---	56	41	0	0	3	---	---	---	---	---	---
Shasta_Oki_13	K038746_?_4-22-13_162_2013	---	---	---	---	---	---	---	---	---	---	36	11	0	0	4	---	---	---	---	---	---
Shasta_Oki_13	K038749_?_4-22-13_132_2013	---	---	---	---	---	---	---	---	---	---	75	38	0	0	5	---	---	---	---	---	---
Shasta_Oki_13	K038750_?_4-22-13_140_2013	---	---	---	---	---	---	---	---	---	---	43	38	0	0	3	---	---	---	---	---	---
Shasta_Oki_13	K038751_?_4-22-13_139_2013	---	---	---	---	---	---	---	---	---	---	37	29	0	0	3	---	---	---	---	---	---
Shasta_Oki_13	K038753_?_4-22-13_152_2013	---	---	---	---	---	---	---	---	---	---	22	14	0	0	5	---	---	---	---	---	---
Shasta_Oki_13	K038756_?_4-22-13_153_2013	---	---	---	---	---	---	---	---	---	---	42	20	0	0	5	---	---	---	---	---	---
Shasta_Oki_13	K038758_?_4-23-13_183_2013	---	---	---	---	---	---	---	---	---	---	8	5	0	0	4	---	---	---	---	---	---
Shasta_Oki_13	K038759_?_4-23-13_135_2013	---	---	---	---	---	---	---	---	---	---	56	24	0	0	4	---	---	---	---	---	---
Shasta_Oki_13	K038765_?_4-23-13_146_2013	---	---	---	---	---	---	---	---	---	---	14	13	0	0	2	---	---	---	---	---	---
Shasta_Oki_13	K038766_?_4-24-13_140_2013	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Shasta_Oki_13	K038767_?_4-24-13_155_2013	---	---	---	---	---	---	---	---	---	---	12	7	0	0	2	---	---	---	---	---	---
Shasta_Oki_13	K038775_?_4-25-13_134_2013	---	---	---	---	---	---	---	---	---	---	39	36	0	0	3	---	---	---	---	---	---
Shasta_Oki_13	K038781_?_4-27-13_136_2013	---	---	---	---	---	---	---	---	---	---	48	25	0	0	3	---	---	---	---	---	---
Shasta_Oki_13	K038782_?_4-27-13_143_2013	---	---	---	---	---	---	---	---	---	---	30	18	0	0	5	---	---	---	---	---	---
Shasta_Oki_13	K038783_?_4-27-13_158_2013	---	---	---	---	---	---	---	---	---	---	84	45	0	0	3	---	---	---	---	---	---
Shasta_Oki_13	K038787_?_4-27-13_149_2013	---	---	---	---	---	---	---	---	---	---	9	2	0	0	4	---	---	---	---	---	---
Shasta_Oki_13	K038789_?_4-27-13_150_2013	---	---	---	---	---	---	---	---	---	---	55	31	0	0	3	---	---	---	---	---	---
Shasta_Oki_13	K038793_?_4-29-13_135_2013	---	---	---	---	---	---	---	---	---	---	49	36	0	0	3	---	---	---	---	---	---
Shasta_Oki_13	K038794_?_4-29-13_135_2013	---	---	---	---	---	---	---	---	---	---	12	4	0	0	3	---	---	---	---	---	---
Shasta_Oki_13	K038795_?_4-29-13_140_2013	---	---	---	---	---	---	---	---	---	---	29	17	0	0	3	---	---	---	---	---	---
Shasta_Oki_13	K038797_?_4-29-13_135_2013	---	---	---	---	---	---	---	---	---	---	29	22	0	0	4	---	---	---	---	---	---
Shasta_Oki_13	K038799_?_4-29-13_140_2013	---	---	---	---	---	---	---	---	---	---	21	9	0	0	3	---	---	---	---	---	---
Shasta_Oki_13	K038801_?_4-30-13_142_2013	---	---	---	---	---	---	---	---	---	---	35	14	0	0	4	---	---	---	---	---	---
Shasta_Oki_13	K038804_?_4-30-13_130_2013	---	---	---	---	---	---	---	---	---	---	7	9	0	0	3	---	---	---	---	---	---
Shasta_Oki_13	K038807_?_4-30-13_137_2013	---	---	---	---	---	---	---	---	---	---	58	44	0	0	3	---	---	---	---	---	---
Shasta_Oki_13	K038808_?_5-1-13_146_2013	---	---	---	---	---	---	---	---	---	---	29	18	0	0	4	---	---	---	---	---	---
Shasta_Oki_13	K038809_?_5-1-13_142_2013	---	---	---	---	---	---	---	---	---	---	43	35	0	0	4	---	---	---	---	---	---
Shasta_Oki_13	K038811_?_5-1-13_142_2013	---	---	---	---	---	---	---	---	---	---	42	28	0	0	1	---	---	---	---	---	---
Shasta_Oki_13	K038812_?_5-1-13_154_2013	---	---	---	---	---	---	---	---	---	---	87	47	0	0	1	---	---	---	---	---	---
Shasta_Oki_13	K038818_?_5-3-13_127_2013	---	---	---	---	---	---	---	---	---	---	109	72	0	0	1	---	---	---	---	---	---
Shasta_Oki_13	K038822_?_5-10-13_146_2013	---	---	---	---	---	---	---	---	---	---	60	25	0	0	2	---	---	---	---	---	---
