OffspCollection	Kid	Pa	Ma	PopName	SpawnYear	FDR	Pvalue	LOD	P.Pr.C_Se_Se	P.Pr.Max	MaxP.Pr.Relat	TotPaNonExc	TotMaNonExc	TotUnkNonExc	TotPairsNonExc	KidMiss	PaMiss	MaMiss	MI.Kid.Pa	MI.Kid.Ma	MI.Trio	MendIncLoci
Shasta_Oki_15	K044601_?_4-7-15_145_2015	K030081_M_11-6-13_B_2013	K031211_F_12-10-13_NB_2013	Shasta_Oki_12_13_14	2013	1.331752	0.83	7.791233	0.001734	0.436972	C_U_Se	26	31	0	16	1	0	1	2	0	3	"Oki107336_45,Oki110064_418,Oki107607_213"
Shasta_Oki_15	K045333_?_4-17-15_137_2015	K030649_M_11-26-13_NB_2013	K031884_F_1-7-14_NB_2013	Shasta_Oki_12_13_14	2013	1.332126	0.34	8.838745	0.004928	0.645789	C_U_Se	187	143	0	14	0	0	0	0	0	3	"Oki106419_292,Oki110078_191,Oki107974_46"
Shasta_Oki_15	K044372_?_3-27-15_155_2015	K030100_M_11-7-13_B_2013	K030962_F_11-26-13_NB_2013	Shasta_Oki_12_13_14	2013	1.334294	0.83	-2.052012	0	0.908421	C_U_U	105	67	0	1	1	0	2	2	1	3	"Oki105235_460,Oki117742_259,Oki128302_547"
Shasta_Oki_15	K044273_?_4-14-15_129_2015	K029946_M_10-28-13_NB_2013	K030145_F_11-1-13_NB_2013	Shasta_Oki_12_13_14	2013	1.33547	0.325	10.57918	0.027454	0.317311	U_F	192	90	0	17	0	1	1	0	0	3	"Oki105132_169,Oki96158_278,Oki_txnip_35"
Shasta_Oki_15	K045759_?_5-9-15_147_2015	K030281_M_11-8-13_NB_2013	K031211_F_12-10-13_NB_2013	Shasta_Oki_12_13_14	2013	1.336845	0.83	6.437137	0.000448	0.523221	C_U_Se	50	46	0	7	0	0	1	2	0	3	"Oki118152_314,Oki118654_330,Oki105105_245"
Shasta_Oki_15	K045259_?_4-16-15_150_2015	K030131_M_11-1-13_NB_2013	K031206_F_12-10-13_NB_2013	Shasta_Oki_12_13_14	2013	1.339406	0.83	3.037439	0.000015	0.884201	C_U_U	159	127	0	3	0	2	1	2	1	4	"Oki118152_314,Oki130295_48,Oki104569_261,Oki113457_324"
Shasta_Oki_15	K044576_?_4-7-15_151_2015	K029911_M_10-22-13_B_2013	K030561_F_11-25-13_NB_2013	Shasta_Oki_12_13_14	2013	1.34036	0.829	10.938497	0.038862	0.411294	C_U_Se	99	86	0	100	4	4	0	1	0	2	"Oki104519_45,Oki113457_324"
Shasta_Oki_15	K044527_?_4-6-15_150_2015	K035888_M_11-5-14_NB_2014	K035874_F_11-20-14_B_2014	Shasta_Oki_12_13_14	2014	1.341318	0.828	1.070215	0.000002	0.83913	C_U_U	20	19	1	1	0	2	3	1	2	4	"Oki96127_66,Oki118175_264,Oki105407_161,Oki104569_261"
Shasta_Oki_15	K045174_?_4-15-15_151_2015	K026320_M_11-7-12_B_2012	K026562_F_11-13-12_B_2012	Shasta_Oki_12_13_14	2012	1.341699	0.352	5.58494	0.000191	0.466842	C_U_U	126	83	0	2	0	0	0	1	1	4	"Oki130295_48,Oki104519_45,Oki105897_298,Oki109243_480"
Shasta_Oki_15	K044717_?_4-9-15_145_2015	K030013_M_10-30-13_NB_2013	K031737_F_12-31-13_NB_2013	Shasta_Oki_12_13_14	2013	1.342279	0.827	9.101396	0.006399	0.857027	C_Se_U	195	107	0	39	0	0	7	0	0	1	Oki_pigh_33
Shasta_Oki_15	K045160_?_4-15-15_134_2015	K030012_M_10-30-13_NB_2013	K030572_F_11-26-13_NB_2013	Shasta_Oki_12_13_14	2013	1.342533	0.357	9.100334	0.006392	0.388615	C_U_U	116	89	0	12	1	0	3	0	0	3	"Oki109874_122,Oki111681_407,Oki106313_353"
Shasta_Oki_15	K044803_?_4-9-15_127_2015	K026831_M_11-20-12_B_2012	K026470_F_11-13-12_B_2012	Shasta_Oki_12_13_14	2012	1.3432	0.818	1.180464	0.000002	0.897647	C_U_U	80	56	0	1	4	0	0	1	1	4	"Oki107607_213,Oki116865_244,Oki130524_184,Oki100974_293"
Shasta_Oki_15	K044554_?_4-7-15_150_2015	K031840_M_12-31-13_NB_2013	K031737_F_12-31-13_NB_2013	Shasta_Oki_12_13_14	2013	1.343244	0.826	4.291944	0.000052	0.475945	C_U_U	11	7	0	3	0	0	7	1	1	4	"Oki_txnip_35,Oki120024_226,Oki108505_331,Oki_nips_159"
Shasta_Oki_15	K045046_?_4-13-15_142_2015	K030540_M_11-25-13_B_2013	K030561_F_11-25-13_NB_2013	Shasta_Oki_12_13_14	2013	1.343864	0.82	6.410985	0.000437	0.878114	C_U_U	110	86	0	29	0	1	0	0	1	2	"Oki130524_184,Oki105897_298"
Shasta_Oki_15	K045575_?_4-25-15_159_2015	K030243_M_11-8-13_NB_2013	K031211_F_12-10-13_NB_2013	Shasta_Oki_12_13_14	2013	1.344213	0.825	6.413648	0.000438	0.638531	U_F	183	144	0	22	1	0	1	1	1	3	"Oki105407_161,Oki120024_226,Oki106172_60"
Shasta_Oki_15	K044375_?_3-27-15_143_2015	K032037_M_11-13-13_NO_2013	K030167_F_11-7-13_NB_2013	Shasta_Oki_12_13_14	2013	1.344526	0.822	-1.56152	0	0.730068	C_U_U	203	119	0	1	1	2	1	1	2	4	"Oki101119_1006,Oki101419_103,Oki104519_45,Oki128302_547"
Shasta_Oki_15	K045511_?_4-21-15_150_2015	K031038_M_12-3-13_NB_2013	K031211_F_12-10-13_NB_2013	Shasta_Oki_12_13_14	2013	1.344842	0.637	9.281518	0.007652	0.555745	C_U_Se	203	147	0	67	1	1	1	1	0	2	"Oki105235_460,Oki111681_407"
Shasta_Oki_15	K045616_?_4-28-15_140_2015	K030540_M_11-25-13_B_2013	K030178_F_11-7-13_NB_2013	Shasta_Oki_12_13_14	2013	1.345186	0.824	5.337646	0.000149	0.90675	C_U_U	264	203	0	10	0	1	0	0	1	3	"Oki101554_359,Oki_txnip_35,Oki106313_353"
Shasta_Oki_15	K045480_?_4-22-15_145_2015	K029942_M_10-28-13_NB_2013	K030474_F_11-21-13_NB_2013	Shasta_Oki_12_13_14	2013	1.345823	0.818	2.083077	0.000006	0.441935	C_Si_U	70	59	0	2	1	1	1	1	2	4	"Oki117815_369,Oki109894_418,Oki116362_411,Oki117742_259"
Shasta_Oki_15	K045130_?_4-15-15_141_2015	K029939_M_10-28-13_NB_2013	K030475_F_11-21-13_NB_2013	Shasta_Oki_12_13_14	2013	1.346104	0.636	9.348274	0.008176	0.327053	C_U_U	154	115	0	160	1	0	0	2	0	3	"Oki116865_244,Oki130295_48,Oki_afp4_10"
Shasta_Oki_15	K044301_?_6-12-15_100_2015	K036000_M_11-17-14_NB_2014	K035678_F_11-10-14_B_2014	Shasta_Oki_12_13_14	2014	1.346809	0.817	1.970185	0.000005	0.873588	C_U_U	242	126	0	3	1	3	1	2	1	3	"Oki96158_278,Oki103713_182,Oki107607_213"
Shasta_Oki_15	K045088_?_4-14-15_153_2015	K030832_M_11-26-13_NB_2013	K030480_F_11-21-13_NB_2013	Shasta_Oki_12_13_14	2013	1.347039	0.355	11.257484	0.052695	0.342289	C_U_U	340	185	0	318	1	1	0	0	1	2	"Oki105407_161,Oki131460_243"
Shasta_Oki_15	K044401_?_3-28-15_141_2015	K026373_M_11-8-12_B_2012	K026399_F_11-5-12_B_2012	Shasta_Oki_12_13_14	2012	1.347136	0.814	2.774263	0.000012	0.947578	C_U_U	157	121	0	4	0	0	0	1	1	4	"Oki118152_314,Oki96127_66,Oki130524_184,Oki127236_383"
Shasta_Oki_15	K045280_?_4-16-15_145_2015	K032037_M_11-13-13_NO_2013	K030561_F_11-25-13_NB_2013	Shasta_Oki_12_13_14	2013	1.347798	0.816	3.56538	0.000025	0.695532	C_Se_U	19	16	0	2	1	2	0	0	1	4	"Oki103271_161,Oki107336_45,Oki_rpo2j_235,Oki130524_184"
Shasta_Oki_15	K044494_?_4-6-15_149_2015	K030323_M_11-15-13_B_2013	K030184_F_11-7-13_NB_2013	Shasta_Oki_12_13_14	2013	1.348553	0.357	4.530146	0.000067	0.844817	C_U_U	82	73	0	1	3	0	5	2	2	4	"Oki106419_292,Oki_rpo2j_235,Oki116865_244,Oki107974_46"
Shasta_Oki_15	K045170_?_4-15-15_150_2015	K030089_M_11-6-13_B_2013	K030192_F_11-8-13_NB_2013	Shasta_Oki_12_13_14	2013	1.348648	0.634	5.582822	0.000191	0.683064	C_U_U	325	205	0	5	2	0	1	0	2	4	"Oki_arp_105,Oki110064_418,Oki107974_46,Oki106172_60"
Shasta_Oki_15	K044450_?_4-3-15_143_2015	K036047_M_11-25-14_B_2014	K035878_F_11-20-14_B_2014	Shasta_Oki_12_13_14	2014	1.349495	0.636	6.788964	0.000637	0.298824	C_Si_U	104	44	0	6	4	1	1	1	0	4	"Oki_p53_20,Oki105235_460,Oki110064_418,Oki106313_353"
Shasta_Oki_15	K045628_?_4-28-15_123_2015	K030420_M_11-21-13_B_2013	K031780_F_12-31-13_NB_2013	Shasta_Oki_12_13_14	2013	1.349787	0.814	0.164973	0.000001	0.923045	C_U_U	73	53	0	1	0	0	0	2	1	4	"Oki94903_192,Oki110064_418,Oki131460_243,Oki_SClkF2R2_120"
Shasta_Oki_15	K045650_?_4-30-15_140_2015	K031221_M_12-10-13_NB_2013	K029929_F_10-28-13_NB_2013	Shasta_Oki_12_13_14	2013	1.34993	0.633	1.848153	0.000005	0.537917	C_U_U	145	89	0	1	1	4	6	0	1	4	"Oki105132_169,Oki125998_340,Oki130295_48,Oki109243_480"
Shasta_Oki_15	K044290_?_5-28-15_132_2015	K029939_M_10-28-13_NB_2013	K030475_F_11-21-13_NB_2013	Shasta_Oki_12_13_14	2013	1.350306	0.646	10.349983	0.021954	0.269448	C_U_U	215	199	0	146	1	0	0	1	0	3	"Oki130295_48,Oki114315_360,Oki_afp4_10"
Shasta_Oki_15	K044493_?_4-6-15_158_2015	K030272_M_11-8-13_NB_2013	K030407_F_11-21-13_B_2013	Shasta_Oki_12_13_14	2013	1.350739	0.643	8.754341	0.004531	0.642786	C_U_U	197	125	0	37	3	0	0	2	0	2	"Oki130295_48,Oki117144_64"
Shasta_Oki_15	K045433_?_4-20-15_164_2015	K030970_M_11-26-13_NB_2013	K031737_F_12-31-13_NB_2013	Shasta_Oki_12_13_14	2013	1.350788	0.813	3.074463	0.000016	0.828675	C_Se_U	20	9	0	1	0	2	7	0	2	4	"Oki110064_418,Oki101770_525,Oki118654_330,Oki108505_331"
Shasta_Oki_15	K044805_?_4-9-15_142_2015	K029991_M_11-4-13_B_2013	K030141_F_11-1-13_NB_2013	Shasta_Oki_12_13_14	2013	1.351218	0.632	8.036817	0.002216	0.836744	C_U_U	434	316	1	26	2	0	0	1	0	3	"Oki102213_604,Oki106313_353,Oki_afp4_10"
Shasta_Oki_15	K045766_?_5-9-15_150_2015	K030826_M_11-26-13_NB_2013	K030783_F_12-2-13_B_2013	Shasta_Oki_12_13_14	2013	1.352009	0.642	5.363197	0.000153	0.748706	C_U_U	13	10	0	2	0	1	2	1	1	4	"Oki124162_62,Oki96158_278,Oki116865_244,Oki_afp4_10"
Shasta_Oki_15	K044214_?_3-14-15_150_2015	K030826_M_11-26-13_NB_2013	K029955_F_10-28-13_NB_2013	Shasta_Oki_12_13_14	2013	1.352513	0.631	6.303349	0.000392	0.59488	C_U_U	60	55	0	3	0	1	0	0	2	4	"Oki118175_264,Oki107974_46,Oki_gshpx_152,Oki122593_430"
Shasta_Oki_15	K045787_?_5-12-15_120_2015	K030033_M_10-31-13_NB_2013	K029985_F_11-4-13_B_2013	Shasta_Oki_12_13_14	2013	1.353458	0.813	6.082208	0.000314	0.486339	C_U_U	33	23	0	12	0	0	7	0	1	2	"Oki124162_62,Oki104569_261"
Shasta_Oki_15	K044480_?_4-4-15_143_2015	K030833_M_11-26-13_NB_2013	K031054_F_12-3-13_NB_2013	Shasta_Oki_12_13_14	2013	1.353665	0.646	7.742564	0.001652	0.542568	C_U_U	40	27	0	9	5	1	1	2	1	3	"Oki105132_169,Oki107336_45,Oki128302_547"
Shasta_Oki_15	K045554_?_4-24-15_151_2015	K030227_M_11-13-13_B_2013	K030124_F_11-8-13_NB_2013	Shasta_Oki_12_13_14	2013	1.35447	0.812	0.161289	0.000001	0.882019	C_U_U	71	33	0	1	0	7	0	0	1	4	"Oki101119_1006,Oki110064_418,Oki102414_499,Oki_SClkF2R2_120"
Shasta_Oki_15	K045636_?_4-29-15_142_2015	K031221_M_12-10-13_NB_2013	K031737_F_12-31-13_NB_2013	Shasta_Oki_12_13_14	2013	1.355486	0.811	3.861304	0.000034	0.482266	C_Se_U	41	36	0	3	0	4	7	0	0	3	"Oki97954_228,Oki114315_360,Oki117742_259"
Shasta_Oki_15	K045410_?_4-20-15_123_2015	K030657_M_11-26-13_NB_2013	K031737_F_12-31-13_NB_2013	Shasta_Oki_12_13_14	2013	1.355963	0.631	6.334508	0.000405	0.413005	C_U_U	87	70	0	7	0	0	7	1	1	4	"Oki103577_70,Oki_gdh_189,Oki118654_330,Oki114315_360"
Shasta_Oki_15	K044990_?_4-13-15_148_2015	K026574_M_11-13-12_NB_2012	K026470_F_11-13-12_B_2012	Shasta_Oki_12_13_14	2012	1.35655	0.62	6.303161	0.000392	0.894525	C_U_U	163	131	0	12	0	0	0	2	1	3	"Oki120024_226,Oki102414_499,Oki106313_353"
Shasta_Oki_15	K044209_?_3-11-15_153_2015	K035913_M_11-10-14_NB_2014	K036125_F_12-2-14_B_2014	Shasta_Oki_12_13_14	2014	1.357035	0.617	4.168642	0.000046	0.388747	C_U_Se	236	134	0	2	0	2	1	1	0	4	"Oki128757_232,Oki106479_278,Oki105235_460,Oki_itpa_85"
Shasta_Oki_15	K045128_?_4-15-15_127_2015	K031848_M_12-31-13_NB_2013	K031056_F_?_NB_2013	Shasta_Oki_12_13_14	2013	1.357347	0.796	9.552247	0.010008	0.384045	C_Si_Se	154	108	0	23	5	0	3	2	0	3	"Oki103271_161,Oki106479_278,Oki105897_298"
Shasta_Oki_15	K044678_?_4-8-15_151_2015	K031424_M_12-16-13_NB_2013	K030796_F_11-26-13_NB_2013	Shasta_Oki_12_13_14	2013	1.357759	0.627	5.532183	0.000181	0.43007	C_U_Si	23	18	0	2	0	0	1	2	2	4	"Oki116362_411,Oki117043_374,Oki130524_184,Oki_HGFA_311"
Shasta_Oki_15	K044639_?_4-8-15_162_2015	K031729_M_12-16-13_NB_2013	K030506_F_11-25-13_B_2013	Shasta_Oki_12_13_14	2013	1.358181	0.811	2.258929	0.000007	0.676186	C_U_U	135	95	0	3	0	0	0	2	1	3	"Oki110078_191,Oki_ins_167,Oki_afp4_10"
Shasta_Oki_15	K044262_?_4-13-15_115_2015	K031798_M_12-31-13_NB_2013	K031054_F_12-3-13_NB_2013	Shasta_Oki_12_13_14	2013	1.358382	0.616	5.157793	0.000125	0.948083	C_U_U	373	255	1	7	1	0	1	0	1	4	"Oki_txnip_35,Oki97954_228,Oki131802_368,Oki105105_245"
Shasta_Oki_15	K044999_?_4-13-15_138_2015	K030617_M_11-26-13_NB_2013	K030805_F_11-26-13_NB_2013	Shasta_Oki_12_13_14	2013	1.358534	0.658	7.386823	0.001158	0.360621	C_Se_U	51	43	0	17	0	0	1	0	0	3	"Oki118654_330,Oki111681_407,Oki_hsc713_56"
Shasta_Oki_15	K045626_?_4-28-15_137_2015	K030013_M_10-30-13_NB_2013	K030485_F_11-26-13_B_2013	Shasta_Oki_12_13_14	2013	1.359002	0.655	5.40488	0.00016	0.725555	C_U_U	78	45	0	3	0	0	0	0	1	4	"Oki117815_369,Oki114587_309,Oki96158_278,Oki113457_324"
Shasta_Oki_15	K045504_?_4-21-15_151_2015	K031003_M_12-2-13_NB_2013	K029936_F_10-28-13_B_2013	Shasta_Oki_12_13_14	2013	1.359029	0.363	3.580003	0.000026	0.769587	C_U_U	162	123	1	1	1	2	0	2	0	4	"Oki109894_418,Oki114587_309,Oki_gdh_189,Oki107974_46"
Shasta_Oki_15	K045282_?_4-16-15_136_2015	K030042_M_10-31-13_NB_2013	K031737_F_12-31-13_NB_2013	Shasta_Oki_12_13_14	2013	1.359431	0.631	9.686374	0.011428	0.433523	C_U_U	284	203	0	33	1	0	7	1	0	2	"Oki128851_185,Oki_itpa_85"
Shasta_Oki_15	K044329_?_3-21-15_135_2015	K026587_M_11-13-12_NB_2012	K026208_F_11-6-12_NB_2012	Shasta_Oki_12_13_14	2012	1.359582	0.623	1.773508	0.000004	0.845002	C_U_U	277	177	0	1	3	0	7	2	0	4	"Oki128851_185,Oki_pigh_33,Oki107607_213,Oki118654_330"
Shasta_Oki_15	K045009_?_4-13-15_120_2015	K030608_M_11-26-13_NB_2013	K031206_F_12-10-13_NB_2013	Shasta_Oki_12_13_14	2013	1.359591	0.807	5.193599	0.000129	0.717243	C_U_U	146	108	0	4	6	1	1	1	2	3	"Oki105132_169,Oki106313_353,Oki_nips_159"
Shasta_Oki_15	K045738_?_5-7-15_137_2015	K030540_M_11-25-13_B_2013	K030266_F_11-8-13_NB_2013	Shasta_Oki_12_13_14	2013	1.360082	0.62	9.245522	0.007384	0.920199	C_U_U	250	179	0	213	1	1	0	0	0	0	---
Shasta_Oki_15	K045040_?_4-13-15_135_2015	K031038_M_12-3-13_NB_2013	K031211_F_12-10-13_NB_2013	Shasta_Oki_12_13_14	2013	1.3601	0.796	8.409014	0.003212	0.77094	C_U_Se	90	48	0	16	2	1	1	1	0	3	"Oki105235_460,Oki118175_264,Oki106313_353"
Shasta_Oki_15	K045589_?_4-25-15_118_2015	K035913_M_11-10-14_NB_2014	K036125_F_12-2-14_B_2014	Shasta_Oki_12_13_14	2014	1.360277	0.654	4.31918	0.000054	0.956125	C_U_U	253	178	1	3	0	2	1	0	0	3	"Oki101554_359,Oki96376_63,Oki104569_261"
Shasta_Oki_15	K044540_?_4-7-15_151_2015	K026189_M_11-6-12_NB_2012	K026570_F_11-13-12_B_2012	Shasta_Oki_12_13_14	2012	1.360422	0.625	5.564204	0.000187	0.546247	C_U_U	129	73	0	4	0	0	0	2	0	3	"Oki118175_264,Oki105407_161,Oki_SClkF2R2_120"
Shasta_Oki_15	K044834_?_4-10-15_123_2015	K030363_M_11-18-13_B_2013	K029931_F_10-28-13_B_2013	Shasta_Oki_12_13_14	2013	1.36047	0.365	11.606168	0.073073	0.530244	C_U_U	714	450	1	193	3	0	0	0	0	2	"Oki_pigh_33,Oki113457_324"
Shasta_Oki_15	K044660_?_4-8-15_140_2015	K031186_M_12-3-13_NB_2013	K030812_F_11-26-13_NB_2013	Shasta_Oki_12_13_14	2013	1.360627	0.806	7.013471	0.000798	0.400339	C_Se_U	64	37	0	9	0	2	1	0	2	4	"Oki128757_232,Oki_txnip_35,Oki96376_63,Oki_nips_159"
Shasta_Oki_15	K045801_?_5-15-15_127_2015	K030051_M_11-1-13_NB_2013	K030516_F_11-25-13_B_2013	Shasta_Oki_12_13_14	2013	1.360757	0.63	8.362198	0.003066	0.684049	C_U_U	473	358	0	65	0	0	1	0	0	3	"Oki94903_192,Oki109874_122,Oki_HGFA_311"
Shasta_Oki_15	K045777_?_5-11-15_133_2015	K030033_M_10-31-13_NB_2013	K029985_F_11-4-13_B_2013	Shasta_Oki_12_13_14	2013	1.360886	0.811	6.082208	0.000314	0.486339	C_U_U	33	23	0	12	0	0	7	0	1	2	"Oki124162_62,Oki104569_261"
Shasta_Oki_15	K044827_?_4-10-15_150_2015	K030030_M_10-31-13_NB_2013	K030630_F_11-26-13_NB_2013	Shasta_Oki_12_13_14	2013	1.361098	0.614	3.524271	0.000024	0.7769	C_U_U	40	29	0	1	2	4	0	1	1	4	"Oki101419_103,Oki107607_213,Oki102213_604,Oki102414_499"
Shasta_Oki_15	K044710_?_4-8-15_163_2015	K035835_M_11-17-14_B_2014	K035874_F_11-20-14_B_2014	Shasta_Oki_12_13_14	2014	1.361152	0.795	0.035253	0.000001	0.951531	C_U_U	228	158	1	1	1	2	3	2	1	4	"Oki109874_122,Oki96158_278,Oki130524_184,Oki117742_259"
Shasta_Oki_15	K044370_?_3-26-15_147_2015	K030235_M_11-13-13_B_2013	K031737_F_12-31-13_NB_2013	Shasta_Oki_12_13_14	2013	1.361258	0.627	3.905151	0.000036	0.839506	C_U_U	116	84	0	2	1	0	7	0	1	4	"Oki117815_369,Oki101419_103,Oki102414_499,Oki_itpa_85"
Shasta_Oki_15	K045119_?_4-15-15_133_2015	K026672_M_11-13-12_B_2012	K026207_F_11-6-12_NB_2012	Shasta_Oki_12_13_14	2012	1.361595	0.375	9.518625	0.00968	0.371076	C_U_Se	221	164	0	27	1	0	0	0	0	3	"Oki101119_1006,Oki102457_67,Oki113457_324"
Shasta_Oki_15	K045700_?_5-2-15_150_2015	K036029_M_11-20-14_B_2014	K036125_F_12-2-14_B_2014	Shasta_Oki_12_13_14	2014	1.361668	0.805	4.529122	0.000067	0.796636	C_U_U	113	108	0	5	1	3	1	0	0	3	"Oki122593_430,Oki_itpa_85,Oki117742_259"
Shasta_Oki_15	K044719_?_4-9-15_139_2015	K030237_M_11-13-13_B_2013	K030341_F_11-18-13_B_2013	Shasta_Oki_12_13_14	2013	1.361872	0.658	6.094709	0.000318	0.909719	C_U_U	475	328	0	20	0	2	0	1	0	3	"Oki_pigh_33,Oki105235_460,Oki104515_99"
Shasta_Oki_15	K045018_?_4-13-15_159_2015	K026882_M_11-26-12_B_2012	K026772_F_11-20-12_B_2012	Shasta_Oki_12_13_14	2012	1.361921	0.81	1.196304	0.000002	0.728045	C_U_U	11	8	0	1	1	0	0	2	1	4	"Oki109894_418,Oki105385_521,Oki125998_340,Oki105105_245"
Shasta_Oki_15	K044586_?_4-7-15_126_2015	K031243_M_12-10-13_NB_2013	K030987_F_11-26-13_NB_2013	Shasta_Oki_12_13_14	2013	1.361948	0.616	5.801527	0.000238	0.608558	C_U_U	114	63	0	22	0	0	1	1	1	4	"Oki105235_460,Oki103713_182,Oki110078_191,Oki_gshpx_152"
Shasta_Oki_15	K045803_?_5-15-15_151_2015	K030795_M_11-26-13_NB_2013	K030565_F_11-26-13_NB_2013	Shasta_Oki_12_13_14	2013	1.362209	0.794	4.861678	0.000093	0.611775	C_U_U	103	98	0	11	0	1	0	1	2	4	"Oki116362_411,Oki105385_521,Oki105407_161,Oki130524_184"
Shasta_Oki_15	K045237_?_4-16-15_120_2015	K027021_M_11-29-12_B_2012	K026387_F_11-5-12_B_2012	Shasta_Oki_12_13_14	2012	1.363644	0.654	3.411542	0.000022	0.586044	C_Se_U	56	44	0	2	2	0	0	0	1	3	"Oki108505_331,Oki131460_243,Oki109243_480"
Shasta_Oki_15	K044612_?_4-7-15_165_2015	K030521_M_11-25-13_B_2013	K030471_F_11-18-13_NB_2013	Shasta_Oki_12_13_14	2013	1.363843	0.374	4.86413	0.000093	0.868557	C_U_U	130	83	0	1	0	1	0	0	1	4	"Oki96127_66,Oki101770_525,Oki_txnip_35,Oki_SClkF2R2_120"
Shasta_Oki_15	K045161_?_4-15-15_144_2015	K030030_M_10-31-13_NB_2013	K030597_F_12-2-13_B_2013	Shasta_Oki_12_13_14	2013	1.364335	0.792	-0.145088	0.000001	0.916324	C_U_U	229	126	0	1	2	4	0	1	1	4	"Oki105115_49,Oki_rpo2j_235,Oki110078_191,Oki127236_383"
Shasta_Oki_15	K045313_?_4-17-15_164_2015	K030826_M_11-26-13_NB_2013	K029955_F_10-28-13_NB_2013	Shasta_Oki_12_13_14	2013	1.364408	0.805	5.983044	0.000285	0.767227	C_U_U	84	80	0	15	0	1	0	2	1	3	"Oki118152_314,Oki130524_184,Oki122593_430"
Shasta_Oki_15	K045405_?_4-20-15_156_2015	K026220_M_11-5-12_B_2012	K026783_F_11-20-12_B_2012	Shasta_Oki_12_13_14	2012	1.364408	0.69	1.892109	0.000005	0.720125	C_U_U	92	64	0	1	0	0	8	1	2	4	"Oki109894_418,Oki_txnip_35,Oki111681_407,Oki_hsc713_56"
Shasta_Oki_15	K045347_?_4-18-15_150_2015	K030135_M_11-1-13_NB_2013	K031211_F_12-10-13_NB_2013	Shasta_Oki_12_13_14	2013	1.36469	0.614	3.59973	0.000026	0.763621	C_U_Se	29	27	0	1	0	2	1	2	0	4	"Oki114448_101,Oki110064_418,Oki116362_411,Oki_SClkF2R2_120"
Shasta_Oki_15	K044885_?_4-10-15_142_2015	K030042_M_10-31-13_NB_2013	K031737_F_12-31-13_NB_2013	Shasta_Oki_12_13_14	2013	1.364989	0.794	2.064742	0.000006	0.891796	C_U_U	100	77	0	2	0	0	7	2	0	4	"Oki128851_185,Oki111681_407,Oki127236_383,Oki_itpa_85"
Shasta_Oki_15	K044539_?_4-7-15_133_2015	K030369_M_11-18-13_B_2013	K030170_F_11-7-13_NB_2013	Shasta_Oki_12_13_14	2013	1.36546	0.804	5.545135	0.000184	0.321163	C_U_U	164	103	1	6	0	9	0	0	1	4	"Oki114448_101,Oki118175_264,Oki105407_161,Oki104519_45"
Shasta_Oki_15	K045473_?_4-22-15_141_2015	K030227_M_11-13-13_B_2013	K029985_F_11-4-13_B_2013	Shasta_Oki_12_13_14	2013	1.365491	0.71	2.160104	0.000006	0.534317	C_U_U	76	65	0	1	3	7	7	0	2	4	"Oki124162_62,Oki125998_340,Oki107974_46,Oki102457_67"
Shasta_Oki_15	K045354_?_4-18-15_132_2015	K030016_M_10-30-13_NB_2013	K031786_F_12-31-13_NB_2013	Shasta_Oki_12_13_14	2013	1.36551	0.663	6.030323	0.000299	0.256516	C_Se_U	41	48	0	3	0	1	0	0	2	4	"Oki101419_103,Oki118152_314,Oki_rpo2j_235,Oki_nips_159"
Shasta_Oki_15	K045476_?_4-22-15_131_2015	K031221_M_12-10-13_NB_2013	K030566_F_11-26-13_NB_2013	Shasta_Oki_12_13_14	2013	1.365636	0.689	9.050131	0.006081	0.54356	C_Se_U	164	102	0	26	1	4	1	0	2	3	"Oki102213_604,Oki130524_184,Oki104519_45"
Shasta_Oki_15	K044928_?_4-10-15_130_2015	K030488_M_11-26-13_B_2013	K030276_F_11-8-13_NB_2013	Shasta_Oki_12_13_14	2013	1.366071	0.613	6.380064	0.000424	0.43658	C_U_U	168	129	0	8	0	0	0	2	1	4	"Oki106419_292,Oki101419_103,Oki105235_460,Oki131802_368"
Shasta_Oki_15	K045189_?_4-16-15_144_2015	K026185_M_11-6-12_NB_2012	K026114_F_10-29-12_NB_2012	Shasta_Oki_12_13_14	2012	1.36611	0.373	6.241587	0.000369	0.760919	C_U_U	104	86	0	1	0	0	0	0	1	4	"Oki118175_264,Oki110078_191,Oki127236_383,Oki117742_259"
Shasta_Oki_15	K044439_?_4-2-15_166_2015	K035934_M_11-10-14_NB_2014	K036040_F_11-25-14_B_2014	Shasta_Oki_12_13_14	2014	1.366219	0.712	7.786056	0.001725	0.698557	C_U_Se	174	107	0	40	3	1	3	1	0	3	"Oki103577_70,Oki123205_88,Oki_nips_159"
Shasta_Oki_15	K045043_?_4-13-15_149_2015	K026170_M_11-6-12_NB_2012	K026339_F_11-7-12_B_2012	Shasta_Oki_12_13_14	2012	1.366517	0.803	6.382631	0.000425	0.764126	C_U_U	177	146	0	30	0	0	0	1	2	4	"Oki109874_122,Oki129870_552,Oki109243_480,Oki105105_245"
Shasta_Oki_15	K045135_?_4-15-15_129_2015	K030420_M_11-21-13_B_2013	K031780_F_12-31-13_NB_2013	Shasta_Oki_12_13_14	2013	1.366597	0.378	7.02666	0.000808	0.500301	C_U_U	22	22	0	1	1	0	0	1	1	4	"Oki110078_191,Oki118654_330,Oki_hsc713_56,Oki_SClkF2R2_120"
